source,dataset,parts,implementation,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,configuration,merge_seconds,recall,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_count_rank_le_16,preopt_count_rank_le_32,preopt_count_rank_le_64,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,quality_sample_rows,missing_candidates,dtype,graph_degree,intermediate_graph_degree,itopk,merge_api_e2e_ms_instrumented,merge_api_ms_excluding_quality_measurement,oracle_partition_build_ms_excluded,preopt_fraction_rank_le_output_degree,qps,quality_measurement_ms,queries,rows,search_ms
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.436918058,0.937075,15.60585,22.636116,4.690155,8.477566,7.59528916575,11.8702464738,14.833734965400001,0.486695,0.760628,0.950524,65536,0,float32,64,128,160,437.631583,436.918058,95242.561288,0.950524,65626.8637,0.713525,10000,1000000,152.376625
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.381114762,0.9386,15.60585,22.636116,4.690155,8.477566,7.59528916575,11.8702464738,14.833734965400001,0.486695,0.760628,0.950524,65536,0,float32,64,128,160,381.840367,381.114762,95242.561288,0.950524,65844.323305,0.725605,10000,1000000,151.873381
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat4-k8,4,8,8,1234,0,k8-r4,0.718882034,0.972958,29.989349,30.969574,3.544479,6.607983,9.429401059325,18.294792432007,26.961564346262,0.314425,0.610043,0.899038,65536,0,float32,64,128,160,719.80748,718.882034,95242.561288,0.899038,66199.713308,0.925446,10000,1000000,151.058056
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat4-k8-cap64,4,8,8,1234,64,k8-r4-cap64,0.617825434,0.97485,29.989349,30.969574,3.544479,6.607983,9.429401059325,18.294792432007,26.961564346262,0.314425,0.610043,0.899038,65536,0,float32,64,128,160,618.757681,617.825434,95242.561288,0.899038,66533.895617,0.932247,10000,1000000,150.299331
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat8-k8,8,8,8,1234,0,k8-r8,1.3960193079999998,0.986983,56.265808,47.661275,3.014053,5.903393,9.976152821631999,20.83832332184,40.48521815928,0.177304,0.370355,0.719535,65536,0,float32,64,128,160,1397.411278,1396.019308,95242.561288,0.719535,66291.855169,1.39197,10000,1000000,150.848094
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat8-k8-cap64,8,8,8,1234,64,k8-r8-cap64,1.088116278,0.988325,56.265808,47.661275,3.014053,5.903393,9.976152821631999,20.83832332184,40.48521815928,0.177304,0.370355,0.719535,65536,0,float32,64,128,160,1089.496407,1088.116278,95242.561288,0.719535,67355.870343,1.380129,10000,1000000,148.465159
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat16-k8,16,8,8,1234,0,k8-r16,3.171190726,0.990975,102.057556,81.026695,2.754868,5.811211,9.44899882226,20.029917998116,42.039854640188004,0.092585,0.196261,0.411923,65536,0,float32,64,128,160,3173.914784,3171.190726,95242.561288,0.411923,67349.610576,2.724058,10000,1000000,148.478958
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat16-k8-cap64,16,8,8,1234,64,k8-r16-cap64,2.059323569,0.9936,102.057556,81.026695,2.754868,5.811211,9.44899882226,20.029917998116,42.039854640188004,0.092585,0.196261,0.411923,65536,0,float32,64,128,160,2061.999987,2059.323569,95242.561288,0.411923,69518.381105,2.676418,10000,1000000,143.846848
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat1,1,4,4,1234,0,k4-r1,1.2438616059999998,0.666775,3.999588,11.033405,5.399139,11.033405,3.185407869192,3.644896536984,3.968627189292,0.796434,0.911318,0.992259,65536,0,float32,64,128,160,1244.673491,1243.861606,190043.090804,0.992259,31964.362242,0.811885,20000,2321096,625.696826
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat1-cap64,1,4,4,1234,64,k4-r1-cap64,1.188375435,0.667117,3.999588,11.033405,5.399139,11.033405,3.185407869192,3.644896536984,3.968627189292,0.796434,0.911318,0.992259,65536,0,float32,64,128,160,1189.150764,1188.375435,190043.090804,0.992259,31958.666093,0.775329,20000,2321096,625.808347
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.726104433,0.797083,7.933807,13.038465,2.575333,5.895744,6.004336872828,7.106477539847,7.816632604416999,0.756804,0.895721,0.985231,65536,0,float32,64,128,160,1726.839482,1726.104433,190043.090804,0.985231,31763.955087,0.735049,20000,2321096,629.644512
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.6412349220000002,0.798058,7.933807,13.038465,2.575333,5.895744,6.004336872828,7.106477539847,7.816632604416999,0.756804,0.895721,0.985231,65536,0,float32,64,128,160,1641.956011,1641.234922,190043.090804,0.985231,31878.695443,0.721089,20000,2321096,627.378245
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat4,4,4,4,1234,0,k4-r4,2.6720167569999997,0.877387,15.631866,17.266911,1.686478,4.025864,9.97844534244,13.31795903535,15.16845933243,0.63834,0.851975,0.970355,65536,0,float32,64,128,160,2672.770846,2672.016757,190043.090804,0.970355,31977.991825,0.754089,20000,2321096,625.430143
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat4-cap64,4,4,4,1234,64,k4-r4-cap64,2.542461645,0.879696,15.631866,17.266911,1.686478,4.025864,9.97844534244,13.31795903535,15.16845933243,0.63834,0.851975,0.970355,65536,0,float32,64,128,160,2543.198694,2542.461645,190043.090804,0.970355,32100.77718,0.737049,20000,2321096,623.037875
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat8,8,4,4,1234,0,k4-r8,4.591200165999999,0.923763,30.410797,25.490177,1.365723,3.370667,12.462344610599999,21.898054649775,28.44048146237,0.4098,0.720075,0.93521,65536,0,float32,64,128,160,4592.171617,4591.200166,190043.090804,0.93521,32345.318674,0.971451,20000,2321096,618.327499
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat8-cap64,8,4,4,1234,64,k4-r8-cap64,4.360053626,0.926442,30.410797,25.490177,1.365723,3.370667,12.462344610599999,21.898054649775,28.44048146237,0.4098,0.720075,0.93521,65536,0,float32,64,128,160,4361.028918,4360.053626,190043.090804,0.93521,32580.875462,0.975292,20000,2321096,613.857047
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat16,16,4,4,1234,0,k4-r16,8.692001565,0.948375,58.140884,42.13015,1.23793,3.207573,12.932218687235999,25.441811288676,45.83740083234,0.222429,0.437589,0.788385,65536,0,float32,64,128,160,8693.377622,8692.001565,190043.090804,0.788385,32509.447331,1.376057,20000,2321096,615.205783
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat16-cap64,16,4,4,1234,64,k4-r16-cap64,8.031264252,0.95225,58.140884,42.13015,1.23793,3.207573,12.932218687235999,25.441811288676,45.83740083234,0.222429,0.437589,0.788385,65536,0,float32,64,128,160,8032.656708,8031.264252,190043.090804,0.788385,33070.667298,1.392456,20000,2321096,604.765541
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat1-k8,1,8,8,1234,0,k8-r1,1.339734242,0.690025,7.998474,17.135213,5.399139,11.033865,5.201463631518,6.643948425047999,7.79979190584,0.650307,0.830652,0.97516,65536,0,float32,64,128,160,1340.525772,1339.734242,190043.090804,0.97516,31897.336509,0.79153,20000,2321096,627.0116
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat1-k8-cap64,1,8,8,1234,64,k8-r1-cap64,1.250899886,0.69145,7.998474,17.135213,5.399139,11.033865,5.201463631518,6.643948425047999,7.79979190584,0.650307,0.830652,0.97516,65536,0,float32,64,128,160,1251.713095,1250.899886,190043.090804,0.97516,31977.482582,0.813209,20000,2321096,625.440103
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.900043225,0.809975,15.887451,21.120691,2.575333,5.89307,8.616034763967,12.394817321964,15.101530573932001,0.542317,0.780164,0.950532,65536,0,float32,64,128,160,1900.836034,1900.043225,190043.090804,0.950532,31837.273582,0.792809,20000,2321096,628.194495
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.765977459,0.813021,15.887451,21.120691,2.575333,5.89307,8.616034763967,12.394817321964,15.101530573932001,0.542317,0.780164,0.950532,65536,0,float32,64,128,160,1766.744748,1765.977459,190043.090804,0.950532,31988.227309,0.767289,20000,2321096,625.23002
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat4-k8,4,8,8,1234,0,k8-r4,3.0187136449999996,0.883262,31.365997,29.420698,1.686478,4.017433,11.428263738944,20.168147875017997,28.109140067502,0.364352,0.642994,0.896166,65536,0,float32,64,128,160,3019.697577,3018.713645,190043.090804,0.896166,32026.563549,0.983932,20000,2321096,624.481611
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat4-k8-cap64,4,8,8,1234,64,k8-r4-cap64,2.7828601319999997,0.88805,31.365997,29.420698,1.686478,4.017433,11.428263738944,20.168147875017997,28.109140067502,0.364352,0.642994,0.896166,65536,0,float32,64,128,160,2783.860064,2782.860132,190043.090804,0.896166,32264.846483,0.999932,20000,2321096,619.869678
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat8-k8,8,8,8,1234,0,k8-r8,5.529009675999999,0.924333,61.232422,45.704555,1.365723,3.353249,12.925919354512,25.128500107938,45.047590681803996,0.211096,0.410379,0.735682,65536,0,float32,64,128,160,5530.423052,5529.009676,190043.090804,0.735682,32206.131039,1.413376,20000,2321096,620.999771
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat8-k8-cap64,8,8,8,1234,64,k8-r8-cap64,4.824396769,0.931021,61.232422,45.704555,1.365723,3.353249,12.925919354512,25.128500107938,45.047590681803996,0.211096,0.410379,0.735682,65536,0,float32,64,128,160,4825.784265,4824.396769,190043.090804,0.735682,32756.016835,1.387496,20000,2321096,610.574848
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat16-k8,16,8,8,1234,0,k8-r16,12.118079647,0.945117,117.667068,78.59437,1.23793,3.178761,13.164120899568001,26.294824351824,51.850228848336,0.111876,0.223468,0.440652,65536,0,float32,64,128,160,12120.379234,12118.079647,190043.090804,0.440652,32338.063618,2.299587,20000,2321096,618.466221
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat16-k8-cap64,16,8,8,1234,64,k8-r16-cap64,9.548359005,0.9528,117.667068,78.59437,1.23793,3.178761,13.164120899568001,26.294824351824,51.850228848336,0.111876,0.223468,0.440652,65536,0,float32,64,128,160,9550.599151,9548.359005,190043.090804,0.440652,33561.380847,2.240146,20000,2321096,595.923037
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat1,1,4,4,1234,0,k4-r1,1.475270534,0.684534,3.999756,7.755696,3.525772,7.755696,3.545075737188,3.814163321844,3.974593535004,0.886323,0.953599,0.993709,65536,0,uint8,64,128,160,1475.936898,1475.270534,53545.819005,0.993709,343033.813896,0.666364,100000,10000000,291.516451
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat1-cap64,1,4,4,1234,64,k4-r1-cap64,1.198427539,0.68512,3.999756,7.755696,3.525772,7.755696,3.545075737188,3.814163321844,3.974593535004,0.886323,0.953599,0.993709,65536,0,uint8,64,128,160,1199.039503,1198.427539,53545.819005,0.993709,340023.837303,0.611964,100000,10000000,294.097028
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.750419116,0.83288,7.870667,9.672131,1.589172,3.926868,6.742886996237,7.443966659262,7.794447460772,0.856711,0.945786,0.990316,65536,0,uint8,64,128,160,1751.03824,1750.419116,53545.819005,0.990316,337879.569389,0.619124,100000,10000000,295.963441
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.370192396,0.834498,7.870667,9.672131,1.589172,3.926868,6.742886996237,7.443966659262,7.794447460772,0.856711,0.945786,0.990316,65536,0,uint8,64,128,160,1370.813161,1370.192396,53545.819005,0.990316,338207.216105,0.620765,100000,10000000,295.676719
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat4,4,4,4,1234,0,k4-r4,2.3155366600000002,0.91653,15.376221,13.859478,1.229706,3.066692,11.323372045041,14.091368597018999,15.116439746205,0.736421,0.916439,0.983105,65536,0,uint8,64,128,160,2316.176064,2315.53666,53545.819005,0.983105,337707.818046,0.639404,100000,10000000,296.113962
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat4-cap64,4,4,4,1234,64,k4-r4-cap64,1.7467009709999999,0.918765,15.376221,13.859478,1.229706,3.066692,11.323372045041,14.091368597018999,15.116439746205,0.736421,0.916439,0.983105,65536,0,uint8,64,128,160,1747.323535,1746.700971,53545.819005,0.983105,335142.458016,0.622564,100000,10000000,298.380577
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat8,8,4,4,1234,0,k4-r8,3.462083935,0.95964,29.660782,22.051643,1.14975,2.951096,13.462762002762,23.625465400204,28.567811844082,0.453891,0.796522,0.963151,65536,0,uint8,64,128,160,3462.8433,3462.083935,53545.819005,0.963151,338726.312378,0.759365,100000,10000000,295.223596
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat8-cap64,8,4,4,1234,64,k4-r8-cap64,2.465965336,0.961651,29.660782,22.051643,1.14975,2.951096,13.462762002762,23.625465400204,28.567811844082,0.453891,0.796522,0.963151,65536,0,uint8,64,128,160,2466.741741,2465.965336,53545.819005,0.963151,340115.430007,0.776405,100000,10000000,294.017828
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat16,16,4,4,1234,0,k4-r16,6.980806726,0.978863,56.047821,38.535842,1.126419,3.098591,13.320717473606999,26.309183464325997,47.295225129177,0.237667,0.469406,0.843837,65536,0,uint8,64,128,160,6981.963853,6980.806726,53545.819005,0.843837,338727.322053,1.157127,100000,10000000,295.222716
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat16-cap64,16,4,4,1234,64,k4-r16-cap64,4.005542814,0.981023,56.047821,38.535842,1.126419,3.098591,13.320717473606999,26.309183464325997,47.295225129177,0.237667,0.469406,0.843837,65536,0,uint8,64,128,160,4006.712742,4005.542814,53545.819005,0.843837,340839.920159,1.169928,100000,10000000,293.392863
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat1-k8,1,8,8,1234,0,k8-r1,1.5980869070000001,0.708913,7.998795,12.776358,3.525772,7.755961,6.195314690145,7.230574730610001,7.862551524765,0.774531,0.903958,0.982967,65536,0,uint8,64,128,160,1598.712271,1598.086907,53545.819005,0.982967,334849.017365,0.625364,100000,10000000,298.642059
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat1-k8-cap64,1,8,8,1234,64,k8-r1-cap64,1.2128541949999998,0.710967,7.998795,12.776358,3.525772,7.755961,6.195314690145,7.230574730610001,7.862551524765,0.774531,0.903958,0.982967,65536,0,uint8,64,128,160,1213.499399,1212.854195,53545.819005,0.982967,335488.179502,0.645204,100000,10000000,298.073095
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.977205058,0.848347,15.762451,16.671488,1.589172,3.922848,10.325067427942,13.681460694078002,15.304898572372,0.655042,0.867978,0.970972,65536,0,uint8,64,128,160,1977.844062,1977.205058,53545.819005,0.970972,333862.053975,0.639004,100000,10000000,299.524905
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.410972787,0.851978,15.762451,16.671488,1.589172,3.922848,10.325067427942,13.681460694078002,15.304898572372,0.655042,0.867978,0.970972,65536,0,uint8,64,128,160,1411.608312,1410.972787,53545.819005,0.970972,334536.39311,0.635525,100000,10000000,298.92114
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat4-k8,4,8,8,1234,0,k8-r4,2.888066893,0.922937,30.854355,24.942661,1.229706,3.055187,12.950621841570001,22.640833135935,28.945056658245004,0.419734,0.733797,0.938119,65536,0,uint8,64,128,160,2888.845338,2888.066893,53545.819005,0.938119,336033.731765,0.778445,100000,10000000,297.589172
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat4-k8-cap64,4,8,8,1234,64,k8-r4-cap64,1.863463785,0.927592,30.854355,24.942661,1.229706,3.055187,12.950621841570001,22.640833135935,28.945056658245004,0.419734,0.733797,0.938119,65536,0,uint8,64,128,160,1864.23795,1863.463785,53545.819005,0.938119,336392.069047,0.774165,100000,10000000,297.272169
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat8-k8,8,8,8,1234,0,k8-r8,5.880993919,0.960381,59.695938,41.242443,1.14975,2.928837,13.857098696064,26.966684856492,47.746781178354,0.232128,0.451734,0.799833,65536,0,uint8,64,128,160,5882.196407,5880.993919,53545.819005,0.799833,337141.134544,1.202488,100000,10000000,296.611685
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat8-k8-cap64,8,8,8,1234,64,k8-r8-cap64,2.8393656099999998,0.965427,59.695938,41.242443,1.14975,2.928837,13.857098696064,26.966684856492,47.746781178354,0.232128,0.451734,0.799833,65536,0,uint8,64,128,160,2840.545458,2839.36561,53545.819005,0.799833,338038.377964,1.179848,100000,10000000,295.824399
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat16-k8,16,8,8,1234,0,k8-r16,16.05004411,0.976873,113.295471,74.010712,1.126419,3.065323,13.497116051172,26.902915952718,53.080967481978,0.119132,0.237458,0.468518,65536,0,uint8,64,128,160,16052.284845,16050.04411,53545.819005,0.468518,339216.310931,2.240735,100000,10000000,294.797145
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat16-k8-cap64,16,8,8,1234,64,k8-r16-cap64,4.954175137,0.982043,113.295471,74.010712,1.126419,3.065323,13.497116051172,26.902915952718,53.080967481978,0.119132,0.237458,0.468518,65536,0,uint8,64,128,160,4956.418475,4954.175137,53545.819005,0.468518,341017.348804,2.243338,100000,10000000,293.240213
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat32,32,4,4,1234,0,k4-r32,4.763628754,0.993975,87.083237,78.722874,2.652069,6.196423,8.09961187337,17.238388013860998,36.595511183932,0.09301,0.197953,0.420236,65536,0,float32,64,128,160,4766.341975,4763.628754,95174.901906,0.420236,69490.218713,2.713221,10000,1000000,143.905145
cap64-repeat,Wiki-1M,128,k4-scaffold-repeat32-cap64,32,4,4,1234,64,k4-r32-cap64,3.660877003,0.995433,87.083237,78.722874,2.652069,6.196423,8.09961187337,17.238388013860998,36.595511183932,0.09301,0.197953,0.420236,65536,0,float32,64,128,160,3663.552384,3660.877003,95174.901906,0.420236,70018.706268,2.675381,10000,1000000,142.818977
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat32,32,4,4,1234,0,k4-r32,18.242908135,0.959958,108.0242,75.269546,1.183212,3.340996,12.130901611599999,24.4945953742,49.136319708799995,0.112298,0.226751,0.454864,65536,0,float32,64,128,160,18245.120433,18242.908135,191481.834699,0.454864,32952.790065,2.212298,20000,2321096,606.928881
cap64-repeat,OpenAI-2M,128,k4-scaffold-repeat32-cap64,32,4,4,1234,64,k4-r32-cap64,15.77747549,0.964667,108.0242,75.269546,1.183212,3.340996,12.130901611599999,24.4945953742,49.136319708799995,0.112298,0.226751,0.454864,65536,0,float32,64,128,160,15779.650429,15777.47549,191481.834699,0.454864,33917.521085,2.174939,20000,2321096,589.665735
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat32,32,4,4,1234,0,k4-r32,18.138501927,0.986196,102.778915,71.598629,1.118011,3.450657,12.10488949304,24.34071932379,48.875999133675,0.117776,0.236826,0.475545,65536,0,uint8,64,128,160,18140.609585,18138.501927,53226.425284,0.475545,348591.344989,2.107658,100000,10000000,286.868855
cap64-repeat,YFCC-10M,128,k4-scaffold-repeat32-cap64,32,4,4,1234,64,k4-r32-cap64,7.020824483,0.989067,102.778915,71.598629,1.118011,3.450657,12.10488949304,24.34071932379,48.875999133675,0.117776,0.236826,0.475545,65536,0,uint8,64,128,160,7022.920137,7020.824483,53226.425284,0.475545,343693.395631,2.095654,100000,10000000,290.957002
